Year,EmployerType,EmployerName,DepartmentOrSubdivision,Position,ElectedOfficial,Judicial,OtherPositions,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages,DefinedBenefitPlanContribution,EmployeesRetirementCostCovered,DeferredCompensationPlan,HealthDentalVision,TotalRetirementAndHealthContribution,PensionFormula,EmployerURL,EmployerPopulation,LastUpdatedDate,EmployerCounty,SpecialDistrictActivities,IncludesUnfundedLiability,SpecialDistrictType
2019,City,San Diego,Department Of Finance,Finance Analyst 4,False,False,,92560,112486,,91112,0,0,9111,100223,9182,0,4519,17771,31472,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,City Attorney,Deputy City Attorney,False,False,,18990,217922,,95175,0,0,5014,100189,0,0,8378,17521,25899,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Engineering & Capital Projects,Asoc Eng-Civil,False,False,,71094,85862,,78457,113,388,21221,100179,0,0,8911,8308,17219,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Public Utilities,Plant Procs Control Supervisor(Plant Maintenance Coordinator),False,False,,72218,87360,,74240,24528,5143,-3742,100169,8006,0,6009,11705,25720,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,85456,8922,161,5591,100130,12325,0,0,7810,20135,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Prevention Inspector 2,False,False,,65728,79456,,77992,0,0,22134,100126,15689,0,0,12082,27771,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Engineering & Capital Projects,Project Officer 2,False,False,,81952,99070,,96478,0,12,3619,100109,11038,0,5838,8086,24962,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Personnel,Program Coordinator,False,False,,24544,147160,,89539,0,0,10556,100095,8241,0,5477,855,14573,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,88711,1874,1097,8405,100087,18308,0,0,21832,40140,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Public Utilities,Program Manager,False,False,,50128,184330,,69065,0,24730,6261,100056,7215,0,4439,0,11654,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Prevention Inspector 2/Civ,False,False,,65728,79456,,77992,6754,2781,12496,100023,12595,0,6029,581,19205,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Dispatch Supervisor,False,False,,61339,74006,,72638,4624,0,22739,100001,8448,0,2919,9002,20369,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Lifeguard 2,False,False,,52458,63461,,62297,18990,3560,15114,99961,13010,0,5697,10277,28984,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Code Compliance Officer,False,False,,45885,55182,,54162,28508,9032,8259,99961,6538,0,5548,4418,16504,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,67327,5893,9961,16745,99926,15570,0,0,19077,34647,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,41396,7845,2395,48270,99906,18175,0,0,16700,34875,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Development Services,Info Sys Admnstr,False,False,,78395,94952,,93200,0,0,6696,99896,10172,0,5639,6482,22293,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Public Utilities,Water Sys Tech 4,False,False,,50835,60674,,52337,43334,406,3815,99892,5240,0,6029,11630,22899,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fleet Operations,Supervisor Management Analyst,False,False,,71240,86320,,84724,0,5177,9977,99878,9247,0,5259,0,14506,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Public Utilities,Senior Water Operations Supervisor,False,False,,82493,99778,,95311,39,583,3942,99875,9302,0,6061,11705,27068,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Environmental Services,Sanitation Driver 2,False,False,,48298,56909,,55865,25259,8602,10138,99864,6097,0,5416,18,11531,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,City Attorney,Deputy City Attorney,False,False,,18990,217922,,94007,0,0,5834,99841,19128,0,9341,7810,36279,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Detective,False,False,,80517,97302,,81206,1081,278,17246,99811,15321,0,0,10070,25391,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,83822,16332,225,-584,99795,15345,0,0,14509,29854,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,83381,3917,161,12327,99786,14394,0,0,6273,20667,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Lead Dispatcher,False,False,,55786,67246,,66010,6238,5812,21710,99770,0,0,7976,6386,14362,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,69254,7907,46,22556,99763,15706,0,0,19136,34842,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Parks & Recreation,Asoc Eng-Civil,False,False,,71094,85862,,84278,0,0,15485,99763,13957,0,6014,11705,31676,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Development Services,Development Project Manager 3,False,False,,81952,99070,,86708,1361,0,11687,99756,10086,0,5328,18,15432,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Dna Technical Manager,False,False,,88150,106538,,104192,7039,0,-11499,99732,10643,0,6034,11705,28382,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Fighter 2,False,False,,56035,67642,,54179,33286,0,12231,99696,0,0,10490,5198,15688,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Engineering & Capital Projects,Assistant Eng-Civil,False,False,,61755,74402,,71440,7613,0,20634,99687,0,0,8616,5437,14053,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Transportation & Storm Water,Asoc Eng-Civil,False,False,,71094,85862,,72111,6187,0,21382,99680,0,0,8717,6622,15339,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,82032,3412,458,13736,99638,12622,0,0,4612,17234,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Public Utilities,Assistant Eng-Civil,False,False,,61755,74402,,73034,0,6490,20103,99627,0,0,8527,7953,16480,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,83381,3392,222,12616,99611,12810,0,0,6332,19142,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,77977,7482,2578,11573,99610,12543,0,0,6332,18875,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Public Utilities,Senior Chemist,False,False,,82285,99174,,94787,0,91,4719,99597,9458,0,5740,6140,21338,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Environmental Services,Asoc Management Analyst,False,False,,57699,69722,,68438,20335,4373,6439,99585,6524,0,5842,8308,20674,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,City Attorney,Deputy City Attorney,False,False,,18990,217922,,94216,0,0,5360,99576,0,0,8668,7548,16216,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Planning,Senior Planner,False,False,,74963,90626,,88487,0,0,11079,99566,0,0,8141,405,8546,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Fighter 2,False,False,,56035,67642,,53971,19793,5608,20191,99563,0,0,10564,6501,17065,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,65728,79456,,64206,23008,213,12117,99544,0,0,2819,16103,18922,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Dispatcher 2,False,False,,41933,50627,,49691,25280,6,24565,99542,7031,0,5357,701,13089,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Public Utilities,Wastewater Plant Operator,False,False,,63003,75379,,73987,16415,0,9128,99530,5877,0,6354,828,13059,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,81639,3774,1758,12341,99512,14449,0,0,6355,20804,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Fighter 3,False,False,,58822,71011,,55243,37271,0,6978,99492,13354,0,0,7977,21331,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,11564,0,0,87922,99486,0,0,3074,16103,19177,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,66212,572,773,31878,99435,12770,0,0,7265,20035,3.0% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,81363,7335,3504,7223,99425,13136,0,0,7810,20946,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,City Treasurer,Accountant 4,False,False,,76606,102066,,92037,0,0,7386,99423,9985,0,5568,903,16456,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,71146,19183,959,8099,99387,12087,0,0,6299,18386,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Public Utilities,Water Utility Supervisor,False,False,,46384,55453,,29538,32975,3129,33721,99363,5398,0,5630,7343,18371,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Engineering & Capital Projects,Asoc Eng-Civil,False,False,,71094,85862,,83513,0,0,15838,99351,11259,0,5998,11705,28962,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Lifeguard 3,False,False,,57824,69930,,68646,16487,3162,11056,99351,7918,0,7108,13461,28487,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,77977,10177,685,10496,99335,13448,0,0,7470,20918,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,65728,79456,,67614,10993,86,20590,99283,0,0,10262,6136,16398,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Transportation & Storm Water,Asoc Eng-Traffic,False,False,,71094,85862,,84278,0,0,14984,99262,0,0,9156,11705,20861,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,67961,26568,1694,3029,99252,11278,0,0,14110,25388,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Public Utilities,Asoc Chemist,False,False,,71115,86112,,83642,227,5175,10133,99177,9663,0,5387,18,15068,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,86248,6417,5,6494,99164,16614,0,0,16700,33314,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Office Of The Mayor,Mayor,True,False,,100464,100464,,100464,0,0,-1317,99147,0,0,5900,17771,23671,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Parks & Recreation,District Manager,False,False,,66539,80267,,78791,0,4835,15520,99146,7466,0,5148,657,13271,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fleet Operations,Master Fleet Technician,False,False,,53373,63939,,62763,18581,233,17568,99145,0,0,7433,18,7451,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Environmental Services,Sanitation Driver 3,False,False,,50710,59717,,58613,28755,1628,10138,99134,5861,0,5384,18,11263,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Engineering & Capital Projects,Asoc Eng-Civil,False,False,,71094,85862,,84278,0,5366,9473,99117,10645,0,2783,5352,18780,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,65728,79456,,49709,45131,0,4266,99106,13947,0,0,18097,32044,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Engineering & Capital Projects,Asoc Eng-Civil,False,False,,71094,85862,,64328,0,0,34751,99079,14296,0,993,11705,26994,1.0% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fleet Operations,Fleet Repair Supervisor,False,False,,66602,80600,,77998,0,1574,19498,99070,9168,0,5287,18,14473,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Engineering & Capital Projects,Senior Planner,False,False,,74963,90626,,87188,1679,0,10161,99028,0,0,8176,18,8194,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Environmental Services,Equip Tech 2,False,False,,42162,50253,,49329,36417,9059,4219,99024,0,0,8722,6700,15422,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Development Services,Development Project Manager 3,False,False,,81952,99070,,97247,413,0,1361,99021,0,0,8874,8086,16960,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 1,False,False,,60112,72550,,65589,26076,316,7037,99018,11723,0,0,6429,18152,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Engineering & Capital Projects,Asoc Eng-Civil,False,False,,71094,85862,,84278,0,0,14654,98932,10316,0,5985,11705,28006,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,88711,0,1063,9139,98913,15803,0,0,21859,37662,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Fighter 2,False,False,,56035,67642,,54916,34941,0,9047,98904,0,0,10490,5993,16483,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Dispatcher,False,False,,50690,61110,,59982,29463,11,9445,98901,5129,0,6876,11705,23710,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Development Services,Senior Planner,False,False,,74963,90626,,87188,0,0,11687,98875,9039,0,5275,18,14332,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Engineering & Capital Projects,Asoc Eng-Civil,False,False,,71094,85862,,84278,394,0,14183,98855,12679,0,5933,11705,30317,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Fighter 2,False,False,,56035,67642,,48537,41726,0,8579,98842,0,0,10559,9209,19768,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Council District 2,Council Member,True,False,,75386,75386,,75386,0,0,23431,98817,-419,0,7025,535,7141,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Public Utilities,Accountant 4,False,False,,76606,102066,,99652,0,0,-848,98804,0,0,10450,13805,24255,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Criminalist 2,False,False,,83970,101462,,99230,2167,0,-2599,98798,5997,0,991,11705,18693,1.0% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,83381,5175,738,9462,98756,14900,0,0,16700,31600,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Fighter 3,False,False,,58822,71011,,58052,15413,3605,21682,98752,14363,0,0,0,14363,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Fighter 3,False,False,,58822,71011,,58964,26328,0,13438,98730,0,0,10820,18097,28917,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Engineering & Capital Projects,Land Surveying Assist,False,False,,61755,74402,,71446,0,0,27256,98702,0,0,8001,18,8019,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Helicopter Pilot,False,False,,75733,91666,,66084,13737,0,18879,98700,0,0,10763,0,10763,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Planning,Senior Planner,False,False,,74963,90626,,87219,0,2,11474,98695,0,0,8024,18,8042,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,77977,4420,5096,11199,98692,13040,0,0,6613,19653,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Development Services,Asoc Eng-Civil,False,False,,71094,85862,,84278,1933,7478,5002,98691,11402,0,5668,6694,23764,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Communications,Program Manager,False,False,,50128,184330,,88712,0,0,9977,98689,9276,0,5367,0,14643,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Detective,False,False,,80517,97302,,71635,0,76,26977,98688,14115,0,0,12919,27034,3.0% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
